"x","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0001.tif_1_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0002.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0003.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0004.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0005.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0006.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0007.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0008.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0009.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0010.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0011.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0012.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0013.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0014.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0015.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0016.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0017.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0018.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0019.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0020.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0021.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0022.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0023.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0024.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0025.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0026.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0027.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0028.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0029.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0030.tif_Azm=_0.00"
13.06,23.709,23.595,23.762,23.704,23.446,23.049,22.809,22.694,22.824,22.546,22.571,22.419,22.462,22.47,22.378,22.345,22.306,21.934,21.913,22.071,21.735,21.893,21.661,21.59,21.627,21.978,21.782,21.628,21.447,21.223
13.08,24.115,23.877,24.124,24.098,23.776,23.315,23.242,23.111,23.098,22.848,22.797,22.806,22.802,22.713,22.67,22.753,22.495,22.148,22.195,22.265,21.997,22.161,21.939,21.922,21.884,22.168,22.044,21.862,21.811,21.533
13.1,25.033,24.679,25.179,24.957,24.765,24.319,24.194,23.966,24.036,23.762,23.861,23.807,23.703,23.563,23.542,23.724,23.357,23.014,23.141,23.118,22.889,23.035,22.776,22.789,22.834,22.981,22.862,22.781,22.675,22.431
13.12,27.649,27.462,27.993,27.733,27.409,26.905,26.873,26.419,26.642,26.427,26.45,26.196,26.283,26.207,26.141,26.221,25.888,25.465,25.655,25.591,25.286,25.394,25.314,25.149,25.218,25.486,25.436,25.174,25.028,24.619
13.14,31.91,31.678,32.295,31.865,31.617,30.982,30.679,30.232,30.662,30.136,30.21,29.922,29.941,29.91,29.819,30.013,29.619,29.014,29.155,29.128,28.856,29.027,28.912,28.74,28.589,29.083,28.959,28.749,28.577,27.843
13.16,33.768,33.496,33.995,33.604,33.416,32.574,32.268,31.729,32.136,31.634,31.559,31.255,31.221,31.244,31.087,31.472,31.068,30.212,30.166,30.251,29.841,29.962,29.961,29.842,29.712,30.167,30.222,29.876,29.507,28.951
13.18,30.213,29.767,30.347,30.139,29.861,28.982,28.814,28.266,28.78,28.288,28.165,27.953,27.949,27.802,27.771,28.05,27.66,26.983,27.002,27.11,26.689,26.773,26.777,26.678,26.686,26.995,26.92,26.651,26.352,25.949
13.2,26.334,26.013,26.423,26.354,25.993,25.464,25.317,24.976,25.331,24.875,24.724,24.681,24.754,24.599,24.59,24.755,24.445,24.015,23.875,24.066,23.766,23.963,23.808,23.679,23.704,23.998,24.151,23.645,23.622,23.048
13.22,24.696,24.494,24.83,24.822,24.498,24.108,23.845,23.567,23.776,23.627,23.419,23.504,23.396,23.329,23.225,23.484,23.17,22.774,22.775,22.705,22.643,22.74,22.572,22.523,22.587,22.633,23.343,22.544,22.433,21.946
13.24,24.176,24.032,24.447,24.238,23.939,23.523,23.503,23.112,23.308,22.993,23.049,22.968,23.024,22.909,22.816,23.068,22.803,22.291,22.348,22.379,22.2,22.183,22.077,22.09,22.098,22.198,22.693,22.082,21.949,21.628
13.26,24.139,23.755,24.294,24.149,23.926,23.332,23.355,23.04,23.223,23.018,22.9,22.795,22.876,22.741,22.675,22.897,22.609,22.121,22.097,22.241,22.083,22.127,21.97,21.983,21.931,22.144,22.221,21.986,21.898,21.548
13.28,23.926,23.75,24.189,24.022,23.838,23.365,23.178,22.892,23.098,22.874,22.794,22.606,22.636,22.518,22.5,22.773,22.589,22.076,22.114,22.129,21.931,21.975,21.896,21.805,21.773,22.056,22.028,21.982,21.752,21.471
13.3,24.033,24.12,24.107,23.965,23.889,23.425,23.16,22.911,23.146,22.986,22.792,22.611,22.656,22.491,22.639,22.813,22.662,21.994,22.202,22.135,21.934,22.167,21.8,21.848,21.781,22.091,22.175,21.953,21.732,21.478
13.32,24.008,23.797,24.151,24.027,23.732,23.244,23.088,22.888,23.006,22.883,22.71,22.688,22.673,22.576,22.65,22.803,22.537,22.084,22.128,22.117,21.916,22.067,21.739,21.721,21.764,22.12,22.043,21.804,21.738,21.377
13.34,23.995,23.707,23.979,23.886,23.68,23.254,22.989,22.804,22.946,22.773,22.782,22.58,22.577,22.571,22.574,22.696,22.515,22.264,22.065,22.076,21.885,22.121,21.76,21.799,21.678,22.038,21.979,21.763,21.702,21.276
13.36,24.058,23.718,24.049,24.057,23.841,23.422,23.186,22.973,23.089,22.917,22.839,22.762,22.714,22.694,22.565,22.791,22.569,22.213,22.029,22.191,21.991,22.131,21.831,21.855,21.775,22.153,21.974,21.926,21.716,21.456
13.38,24.017,23.746,23.966,23.991,23.79,23.415,23.061,22.831,23.035,22.938,22.714,22.662,22.781,22.707,22.583,22.834,22.556,22.075,22.102,22.119,21.898,22.127,21.889,21.929,21.942,22.072,22.036,21.936,21.852,21.397
13.4,24.154,23.909,24.205,24.068,23.937,23.431,23.335,23.067,23.184,23.028,22.887,22.692,22.875,23.008,22.752,23.123,22.75,22.182,22.187,22.283,22.073,22.086,22.056,21.884,22.033,22.196,22.128,22.09,22.001,21.399
13.42,24.221,23.926,24.339,24.009,23.897,23.408,23.293,23.068,23.184,23.0,22.883,22.822,22.806,23.419,22.811,22.829,22.761,22.283,22.283,22.248,22.168,22.152,21.905,21.865,21.93,22.148,22.145,21.99,22.051,21.562
13.44,24.308,23.834,24.268,24.079,23.867,23.436,23.305,23.059,23.179,22.998,22.818,22.818,22.814,23.025,22.687,22.794,22.67,22.208,22.209,22.341,22.094,22.157,22.041,21.909,21.934,22.022,22.017,22.025,21.827,21.599
13.46,24.307,23.925,24.362,24.268,23.966,23.613,23.596,23.16,23.284,23.099,22.86,22.881,22.882,22.949,22.783,22.926,22.805,22.325,22.27,22.261,22.131,22.201,22.11,21.907,22.131,22.18,22.164,22.063,21.919,21.539
13.48,24.146,23.96,24.404,24.192,23.947,23.639,23.288,23.066,23.236,23.066,22.998,22.861,22.87,22.843,22.839,22.999,22.734,22.359,22.239,22.26,22.155,22.083,21.97,21.97,22.119,22.318,22.165,21.933,21.877,21.578
13.5,24.36,24.121,24.499,24.193,24.04,23.783,23.462,23.215,23.459,23.172,23.095,22.859,22.987,22.985,22.891,23.528,22.817,22.442,22.398,22.428,22.309,22.311,22.09,22.195,22.101,22.449,22.349,22.143,22.03,21.57
13.52,24.302,24.156,24.438,24.156,24.183,23.703,23.443,23.236,23.492,23.169,23.046,23.08,22.938,23.15,22.864,23.676,22.954,22.392,22.402,22.4,22.226,22.316,22.236,22.079,22.128,22.311,22.343,22.136,21.897,21.682
13.54,24.333,24.02,24.483,24.196,24.162,23.725,23.486,23.313,23.389,23.118,23.099,22.95,22.993,23.016,22.881,23.46,22.876,22.35,22.501,22.483,22.255,22.412,22.414,22.02,22.22,22.376,22.347,22.227,21.984,21.988
13.56,24.642,24.169,24.689,24.419,24.361,23.875,23.68,23.526,23.59,23.314,23.331,23.137,23.197,23.127,23.135,23.263,23.044,22.628,22.644,22.726,22.547,22.586,22.564,22.217,22.366,22.594,22.612,22.451,22.304,21.962
13.58,24.545,24.144,24.679,24.305,24.281,23.806,23.587,23.298,23.492,23.218,23.243,22.84,23.047,23.047,23.088,23.105,22.915,22.542,22.55,22.541,22.427,22.485,22.367,22.259,22.207,22.517,22.431,22.286,22.111,21.801
13.6,24.642,24.339,24.697,24.494,24.464,24.007,23.678,23.52,23.722,23.455,23.35,23.251,23.247,23.187,23.194,23.213,23.188,22.689,22.629,22.794,22.566,22.668,22.499,22.386,22.345,22.699,22.542,22.438,22.281,21.911
13.62,24.609,24.263,24.749,24.615,24.349,23.717,23.716,23.356,23.621,23.242,23.201,23.156,23.139,23.105,23.058,23.253,23.04,22.479,22.591,22.639,22.391,22.608,22.365,22.183,22.279,22.546,22.586,22.264,22.154,21.944
13.64,24.473,24.261,24.779,24.445,24.277,23.857,23.725,23.416,23.584,23.382,23.152,23.157,23.177,23.159,23.092,23.306,23.051,22.47,22.621,22.702,22.432,22.716,22.353,22.306,22.375,22.481,22.452,22.222,22.231,21.846
13.66,24.712,24.395,24.943,24.62,24.357,24.046,23.809,23.55,23.668,23.606,23.391,23.174,23.29,23.259,23.23,23.344,23.111,22.531,22.769,22.781,22.418,22.69,22.62,22.367,22.425,22.718,22.601,22.406,22.345,22.043
13.68,24.768,24.341,24.97,24.562,24.44,23.961,23.84,23.548,23.722,23.497,23.402,23.318,23.355,23.142,23.281,23.282,23.273,22.659,22.65,22.82,22.478,22.567,22.674,22.329,22.492,23.011,22.648,22.436,22.341,21.994
13.7,24.834,24.553,25.02,24.792,24.694,24.084,23.992,23.713,23.945,23.578,23.487,23.395,23.511,23.338,23.398,23.484,23.323,22.779,22.839,22.942,22.721,22.812,22.77,22.56,22.676,22.848,22.769,22.674,22.379,21.997
13.72,24.9,24.579,25.0,24.919,24.674,24.031,23.967,23.757,23.762,23.645,23.489,23.404,23.428,23.356,23.254,23.438,23.334,22.84,22.843,22.863,22.607,22.78,22.7,22.512,22.575,22.884,22.701,22.648,22.291,21.996
13.74,24.947,24.525,24.964,24.899,24.809,24.073,23.984,23.743,23.857,23.89,23.628,23.473,23.525,23.419,23.345,23.651,23.305,22.86,22.804,22.944,22.605,22.864,22.756,22.643,22.682,22.837,22.834,22.693,22.484,22.004
13.76,25.086,24.72,25.11,24.892,24.757,24.255,24.069,23.8,24.005,23.798,23.593,23.563,23.649,23.546,23.47,23.764,23.355,22.864,22.974,22.932,22.708,22.912,22.813,22.701,22.6,22.959,22.854,22.714,22.6,22.182
13.78,24.891,24.752,24.997,24.946,24.721,24.202,24.045,23.809,24.034,23.794,23.737,23.679,23.655,23.563,23.465,23.538,23.421,22.921,22.894,22.979,22.743,22.855,22.78,22.662,22.601,22.893,22.823,22.625,22.613,22.232
13.8,24.995,24.789,25.051,24.979,24.741,24.421,24.051,23.901,24.073,23.798,23.754,23.7,23.765,23.631,23.54,23.718,23.443,22.962,22.99,23.107,22.74,23.084,22.873,22.843,22.79,22.903,22.88,22.793,22.696,22.473
13.82,25.043,24.624,25.145,25.008,24.809,24.204,24.105,23.851,24.019,23.789,23.623,23.664,23.684,23.549,23.567,23.778,23.437,22.956,22.942,23.112,22.758,23.002,22.81,22.623,22.819,22.971,22.889,22.681,22.691,22.311
13.84,25.05,24.85,25.221,25.002,24.946,24.307,24.306,23.968,24.242,23.927,23.723,23.771,23.603,23.676,23.501,23.845,23.603,23.15,23.082,23.146,22.91,23.003,22.851,22.622,22.818,23.107,23.074,22.779,22.564,22.254
13.86,25.133,24.764,25.131,25.051,24.812,24.3,24.179,24.037,24.279,23.964,23.849,23.73,23.709,23.639,23.554,23.764,23.646,23.016,23.123,23.049,22.935,22.974,22.866,22.81,22.758,23.048,22.948,22.896,22.685,22.382
13.88,25.25,24.869,25.317,25.151,25.109,24.333,24.398,24.073,24.265,23.983,23.913,23.886,23.853,23.692,23.632,23.908,23.54,23.158,23.287,23.219,22.878,23.071,22.866,22.881,22.923,23.116,23.056,22.942,22.799,22.543
13.9,25.288,24.981,25.216,25.123,24.978,24.47,24.388,24.104,24.084,24.092,23.91,23.849,23.808,23.707,23.688,23.924,23.675,23.146,23.251,23.227,22.982,23.172,22.932,22.917,22.938,23.258,23.03,22.995,22.728,22.517
13.92,25.384,24.889,25.343,25.245,25.01,24.559,24.425,24.245,24.137,24.025,23.934,23.736,23.922,23.754,23.744,23.92,23.621,23.036,23.184,23.305,22.915,23.137,22.866,22.771,22.995,23.18,23.124,23.034,22.805,22.392
13.94,25.459,24.965,25.461,25.37,25.232,24.567,24.491,24.18,24.252,24.104,24.058,23.755,23.851,23.891,23.732,23.981,23.761,23.137,23.241,23.358,22.985,23.172,23.021,22.846,23.099,23.201,23.114,23.013,22.829,22.508
13.96,25.506,25.117,25.615,25.323,25.166,24.587,24.528,24.195,24.411,24.19,24.014,24.027,24.081,23.874,23.888,24.143,23.916,23.317,23.318,23.349,23.014,23.313,23.207,22.923,23.113,23.33,23.258,23.081,22.952,22.601
13.98,25.398,25.045,25.497,25.337,25.123,24.664,24.534,24.17,24.431,24.263,24.048,24.001,24.112,23.763,23.855,23.951,23.837,23.259,23.204,23.402,23.063,23.343,23.163,23.011,23.036,23.35,23.218,22.989,22.876,22.565
14.0,25.688,25.259,25.604,25.504,25.181,24.739,24.649,24.427,24.482,24.453,24.127,24.107,24.292,24.015,24.025,24.181,24.004,23.37,23.453,23.431,23.31,23.448,23.131,23.179,23.202,23.425,23.347,23.238,23.12,22.629
14.02,25.506,25.18,26.189,25.452,25.244,24.73,24.579,24.269,24.486,24.333,24.215,24.066,24.121,23.998,23.817,24.164,23.839,23.428,23.443,23.337,23.266,23.286,23.087,23.041,23.074,23.381,23.329,23.139,23.163,22.522
14.04,25.529,25.15,25.53,25.564,25.244,24.739,24.496,24.326,24.454,24.324,24.174,24.038,24.07,24.01,23.717,24.229,23.943,23.288,23.435,23.383,23.22,23.285,23.024,23.099,23.192,23.5,23.379,23.215,23.151,22.59
14.06,25.653,25.28,25.666,25.643,25.373,24.8,24.614,24.371,24.582,24.394,24.225,24.16,24.226,24.025,23.91,24.16,24.024,23.516,23.537,23.491,23.34,23.468,23.178,23.142,23.237,23.42,23.315,23.295,23.154,22.644
14.08,25.618,25.356,25.841,25.549,25.389,24.755,24.647,24.386,24.469,24.286,24.248,24.043,24.21,23.928,23.864,24.137,23.882,23.525,23.446,23.467,23.331,23.35,23.219,23.051,23.144,23.473,23.39,23.281,23.126,22.643
14.1,25.743,25.319,25.81,25.589,25.479,24.932,24.871,24.551,24.735,24.464,24.343,24.191,24.378,24.097,24.082,24.297,24.041,23.54,23.623,23.714,23.406,23.666,23.427,23.289,23.33,23.653,23.678,23.468,23.233,22.789
14.12,25.668,25.291,25.726,25.441,25.298,24.859,24.758,24.468,24.599,24.341,24.324,24.024,24.229,24.15,23.995,24.216,24.006,23.477,23.546,23.611,23.316,23.508,23.344,23.243,23.28,23.541,23.453,23.417,23.203,22.703
14.14,25.689,25.282,25.771,25.597,25.435,24.769,24.776,24.542,24.649,24.449,24.342,24.097,24.289,24.301,24.045,24.25,24.06,23.482,23.57,23.659,23.267,23.487,23.189,23.186,23.387,23.554,23.6,23.377,23.127,22.683
14.16,25.756,25.339,25.924,25.654,25.57,24.855,24.846,24.507,24.726,24.469,24.485,24.301,24.289,24.128,24.088,24.281,24.078,23.496,23.564,23.59,23.363,23.62,23.34,23.256,23.392,23.542,23.528,23.334,23.189,22.83
14.18,25.795,25.382,25.867,25.535,25.472,24.882,24.979,24.627,24.822,24.55,24.476,24.305,24.416,24.295,24.184,24.367,24.198,23.591,23.582,23.688,23.391,23.551,23.367,23.421,23.423,23.572,23.605,23.46,23.301,23.082
14.2,25.928,25.379,26.005,25.713,25.496,25.003,25.089,24.722,24.83,24.644,24.516,24.429,24.297,24.404,24.327,24.448,24.28,23.667,23.589,23.84,23.606,23.679,23.453,23.381,23.456,23.748,23.788,23.641,23.289,22.95
14.22,25.851,25.445,25.976,25.671,25.463,25.024,25.014,24.706,24.844,24.584,24.542,24.337,24.386,24.261,24.264,24.437,24.287,23.532,23.571,23.893,23.512,23.491,23.508,23.364,23.517,23.677,23.612,23.591,23.289,22.845
14.24,25.829,25.545,25.918,25.836,25.682,25.035,24.991,24.757,24.861,24.685,24.545,24.29,24.544,24.39,24.241,24.506,24.276,23.657,23.622,24.053,23.578,23.661,23.56,23.386,23.45,23.713,23.591,23.429,23.417,22.918
14.26,25.813,25.565,26.037,25.921,25.821,25.083,25.008,24.894,24.863,24.724,24.718,24.484,24.575,24.473,24.369,24.471,24.353,23.739,23.725,23.924,23.608,23.796,23.634,23.456,23.584,23.841,23.718,23.642,23.479,23.091
14.28,25.917,25.606,26.151,25.801,25.766,25.111,24.961,24.825,24.833,24.732,24.681,24.499,24.45,24.342,24.3,24.463,24.355,23.622,23.794,23.976,23.564,23.714,23.629,23.466,23.505,23.743,23.609,23.59,23.519,23.141
14.3,26.15,25.798,26.091,25.896,25.843,25.364,25.17,24.914,25.008,24.887,24.661,24.7,24.687,24.607,24.464,24.556,24.491,23.92,23.904,24.391,23.75,23.923,23.734,23.604,23.638,23.869,23.675,23.683,23.537,23.188
14.32,26.067,25.714,26.1,25.872,25.746,25.235,25.231,24.797,25.057,24.839,24.733,24.536,24.606,24.48,24.44,24.633,24.4,23.949,23.958,23.923,23.613,23.867,23.693,23.577,23.735,23.943,23.718,23.663,23.323,23.224
14.34,26.19,25.755,26.071,25.914,25.846,25.238,25.312,24.804,25.068,24.944,24.673,24.582,24.554,24.582,24.307,24.755,24.407,23.87,23.923,23.981,23.617,23.799,23.701,23.574,23.644,23.915,23.76,23.688,23.397,23.101
14.36,26.131,25.855,26.329,25.997,25.86,25.316,25.304,24.838,25.093,24.869,24.763,24.612,24.739,24.619,24.426,24.714,24.432,23.86,23.867,24.097,23.728,23.865,23.669,23.661,23.718,23.912,23.875,23.65,23.479,23.205
14.38,26.193,25.692,26.176,25.924,25.842,25.298,25.129,24.816,24.993,24.83,24.624,24.427,24.677,24.432,24.404,24.594,24.314,23.83,23.924,23.957,23.695,23.907,23.699,23.632,23.799,23.885,23.802,23.595,23.532,23.136
14.4,26.259,25.966,26.393,26.249,25.977,25.482,25.254,25.07,25.187,24.936,24.855,24.738,24.656,24.606,24.493,24.721,24.495,23.916,23.948,24.05,23.835,24.013,23.709,23.748,23.894,23.984,23.986,23.694,23.71,23.26
14.42,26.152,25.935,26.462,26.166,25.958,25.425,25.207,25.092,25.154,25.011,24.835,24.826,24.72,24.582,24.791,24.752,24.563,23.984,23.966,24.108,23.878,24.013,23.874,23.796,23.757,24.057,24.112,23.76,23.599,23.127
14.44,26.165,25.965,26.273,26.108,25.984,25.373,25.205,24.999,25.077,25.04,24.786,24.812,24.77,24.603,24.857,24.768,24.482,23.946,23.97,24.072,23.819,24.06,23.807,23.662,23.704,24.084,23.912,23.675,23.601,23.109
14.46,26.312,26.093,26.339,26.231,26.139,25.591,25.414,25.118,25.326,25.154,24.861,24.804,24.96,24.771,24.662,24.945,24.68,24.094,23.996,24.121,24.016,24.141,23.865,23.807,23.829,24.17,24.074,23.801,23.772,23.24
14.48,26.328,25.998,26.343,26.212,26.057,25.512,25.287,25.127,25.31,25.066,24.823,24.827,24.874,24.734,24.685,24.793,24.715,24.069,24.125,24.131,23.948,24.086,23.813,23.737,23.909,24.065,24.049,23.999,23.75,23.172
14.5,26.546,26.016,26.555,26.228,26.256,25.519,25.559,25.212,25.381,25.082,24.927,24.881,24.993,24.843,24.851,24.915,24.616,24.104,24.269,24.329,23.861,24.172,23.925,23.845,24.021,24.25,24.126,24.003,23.761,23.23
14.52,26.426,26.211,26.6,26.263,26.203,25.601,25.627,25.315,25.38,25.134,24.93,24.863,24.954,24.857,24.845,25.0,24.665,24.173,24.23,24.369,23.984,24.17,23.974,23.842,23.983,24.173,24.218,23.973,23.771,23.348
14.54,26.468,26.134,26.604,26.41,26.186,25.493,25.459,25.358,25.29,25.057,25.053,24.802,25.02,24.882,24.701,24.865,24.619,24.138,24.204,24.321,24.055,24.166,23.833,23.804,23.86,24.109,24.125,23.931,23.827,23.45
14.56,26.527,26.255,26.77,26.496,26.248,25.645,25.544,25.412,25.374,25.323,25.178,24.949,25.035,24.972,24.871,25.129,24.649,24.247,24.356,24.356,24.055,24.248,23.913,23.967,24.024,24.285,24.239,24.121,23.929,23.473
14.58,26.55,26.262,26.609,26.367,26.338,25.634,25.473,25.327,25.462,25.34,25.146,24.867,24.918,24.869,24.8,25.078,24.769,24.206,24.165,24.211,24.043,24.201,23.961,23.979,24.06,24.297,24.028,24.071,23.848,23.371
14.6,26.656,26.142,26.648,26.495,26.417,25.704,25.595,25.387,25.479,25.212,25.383,24.994,24.945,24.966,24.849,25.021,24.903,24.366,24.321,24.333,24.031,24.234,24.122,24.072,24.128,24.304,24.286,24.135,23.916,23.622
14.62,26.542,26.116,26.742,26.465,26.366,25.699,25.655,25.383,25.633,25.201,25.065,24.961,24.977,24.971,24.919,25.012,24.865,24.347,24.276,24.33,24.016,24.268,24.066,23.952,24.045,24.357,24.228,23.93,23.878,23.534
14.64,26.471,26.22,26.659,26.567,26.187,25.697,25.606,25.39,25.436,25.063,25.007,24.967,24.987,24.943,24.853,25.098,24.712,24.257,24.207,24.33,24.018,24.194,24.064,23.972,24.03,24.288,24.179,24.025,23.795,23.401
14.66,26.636,26.342,26.616,26.608,26.25,25.765,25.58,25.357,25.557,25.235,25.221,25.026,25.165,24.939,25.321,25.079,24.888,24.369,24.39,24.373,24.071,24.242,24.095,24.067,24.051,24.335,24.294,24.038,23.895,23.456
14.68,26.722,26.406,26.719,26.514,26.327,25.733,25.691,25.323,25.513,25.21,25.124,25.001,25.237,25.163,25.084,25.086,24.934,24.385,24.339,24.402,24.188,24.272,24.088,24.065,24.143,24.458,24.296,24.146,24.135,23.641
14.7,26.76,26.278,26.823,26.438,26.213,25.819,25.737,25.449,25.604,25.234,25.14,25.008,25.172,25.164,25.044,25.181,24.857,24.427,24.4,24.432,24.132,24.44,24.036,24.108,24.218,24.399,24.472,24.13,24.201,23.565
14.72,26.777,26.426,27.008,26.602,26.519,25.941,25.795,25.426,25.723,25.434,25.274,25.2,25.178,25.212,25.149,25.213,25.055,24.494,24.489,24.575,24.154,24.588,24.143,24.118,24.288,24.454,24.725,24.41,24.174,23.696
14.74,26.72,26.308,26.828,26.537,26.35,25.927,25.613,25.47,25.645,25.355,25.284,24.974,25.023,25.11,25.175,25.165,24.882,24.37,24.318,24.509,24.047,24.316,24.087,24.102,24.071,24.27,24.439,24.308,24.038,23.567
14.76,26.996,26.424,27.078,26.872,26.533,26.051,25.792,25.572,25.733,25.549,25.495,25.249,25.292,25.244,25.26,25.336,25.048,24.505,24.58,24.674,24.239,24.559,24.392,24.287,24.317,24.565,24.475,24.353,24.171,23.669
14.78,26.703,26.41,26.987,26.635,26.475,25.94,25.833,25.51,25.743,25.436,25.46,25.219,25.26,25.109,25.075,25.208,25.101,24.585,24.492,24.605,24.225,24.474,24.298,24.189,24.368,24.609,24.455,24.328,24.109,23.577
14.8,26.747,26.405,27.013,26.676,26.546,25.83,25.764,25.526,25.747,25.374,25.307,25.144,25.122,25.069,25.052,25.229,25.155,24.602,24.442,24.565,24.171,24.486,24.296,24.147,24.243,24.435,24.457,24.242,23.987,23.58
14.82,26.852,26.516,27.064,26.835,26.665,26.058,25.813,25.564,25.763,25.566,25.442,25.21,25.339,25.154,25.112,25.437,25.273,24.544,24.703,24.617,24.259,24.52,24.269,24.28,24.256,24.488,24.542,24.433,24.073,23.738
14.84,26.883,26.541,26.922,26.757,26.524,26.0,25.905,25.541,25.796,25.603,25.532,25.238,25.339,25.156,25.033,25.353,25.206,24.538,24.632,24.668,24.28,24.561,24.327,24.214,24.238,24.641,24.538,24.316,24.1,23.732
14.86,26.947,26.476,26.926,26.933,26.533,26.059,26.086,25.526,25.887,25.603,25.574,25.371,25.494,25.282,25.236,25.362,25.271,24.633,24.665,24.654,24.472,24.655,24.535,24.293,24.388,24.629,24.613,24.273,24.301,23.906
14.88,26.88,26.463,27.09,26.912,26.495,25.998,25.876,25.648,25.799,25.64,25.417,25.282,25.373,25.233,25.194,25.363,25.272,24.42,24.613,24.605,24.381,24.545,24.439,24.25,24.268,24.602,24.486,24.359,24.227,23.775
14.9,26.944,26.486,27.112,26.671,26.614,26.048,25.896,25.688,25.818,25.719,25.59,25.321,25.329,25.347,25.252,25.459,25.145,24.493,24.682,24.671,24.429,24.588,24.462,24.234,24.259,24.636,24.627,24.495,24.193,23.925
14.92,27.076,26.595,27.194,26.991,26.604,26.167,26.058,25.753,25.913,25.733,25.733,25.371,25.424,25.437,25.356,25.538,25.286,24.626,24.821,24.808,24.433,24.648,24.451,24.354,24.366,24.592,24.672,24.575,24.159,23.872
14.94,26.999,26.649,27.073,26.8,26.598,26.106,26.021,25.713,25.797,25.618,25.565,25.278,25.421,25.365,25.366,25.38,25.223,24.669,24.677,24.618,24.29,24.622,24.473,24.292,24.36,24.679,24.555,24.426,24.253,23.85
14.96,27.092,26.761,27.118,26.886,26.594,26.029,26.028,25.756,25.807,25.594,25.534,25.296,25.331,25.324,25.291,25.511,25.306,24.64,24.626,24.656,24.447,24.663,24.492,24.382,24.475,24.654,24.674,24.442,24.243,23.903
14.98,27.242,26.825,27.18,27.114,26.877,26.254,26.032,25.831,25.883,25.743,25.699,25.531,25.519,25.459,25.313,25.598,25.366,24.696,24.724,24.704,24.561,24.774,24.51,24.386,24.564,24.811,24.647,24.541,24.261,24.056
15.0,27.085,26.705,27.16,27.08,26.896,26.193,26.014,25.607,25.855,25.711,25.521,25.398,25.475,25.393,25.269,25.641,25.368,24.619,24.8,24.791,24.399,24.677,24.5,24.316,24.439,24.636,24.576,24.497,24.273,23.938
15.02,27.08,26.759,27.265,27.091,26.766,26.17,26.117,25.84,25.946,25.85,25.598,25.535,25.615,25.328,25.363,25.674,25.364,24.665,24.838,24.83,24.416,24.768,24.5,24.365,24.477,24.711,24.657,24.559,24.435,23.855
15.04,27.041,26.764,27.048,26.888,26.634,25.999,26.067,25.716,25.913,25.668,25.461,25.266,25.424,25.374,25.303,25.502,25.247,24.619,24.645,24.641,24.448,24.659,24.475,24.381,24.345,24.837,24.605,24.379,24.305,23.872
15.06,27.203,26.78,27.234,27.003,26.696,26.203,26.111,25.907,26.02,25.699,25.689,25.577,25.539,25.517,25.328,25.494,25.385,24.79,24.8,24.641,24.548,24.679,24.513,24.427,24.457,24.883,24.668,24.511,24.342,24.007
